unit,sizen_r2,indic_is,geo\time	2016 	2015 	2014 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,LT	6 	7 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,LU	3 	: 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,LV	3 	3 	2 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,MK	3 	: 	: u
PC_ENT_IACC,10_C10_33,E_CC_PFACC,MT	5 	: 	3 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,NL	12 	: 	10 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,NO	19 	11 	10 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,PL	2 	2 	1 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,PT	4 	: 	3 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,RO	4 	3 	2 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,RS	: 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,SE	13 	: 	9 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,SI	7 	5 	: c
PC_ENT_IACC,10_C10_33,E_CC_PFACC,SK	7 	8 	7 
PC_ENT_IACC,10_C10_33,E_CC_PFACC,UK	8 	: 	5 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,AT	10 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,BE	14 	13 	: u
PC_ENT_IACC,10_C10_33,E_CC_PFIL,BG	: u	: u	: c
PC_ENT_IACC,10_C10_33,E_CC_PFIL,CY	4 	: 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,CZ	8 	: 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,DE	: u	: 	: u
PC_ENT_IACC,10_C10_33,E_CC_PFIL,DK	25 	23 	22 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,EA	9 	: 	8 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,EE	9 	: 	5 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,EL	4 	4 	: u
PC_ENT_IACC,10_C10_33,E_CC_PFIL,ES	11 	8 	8 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,EU15	11 	: 	9 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,EU27	10 	: 	8 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,EU28	10 	: 	8 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,FI	37 	27 	21 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,FR	10 	: 	5 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,HR	12 	11 	8 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,HU	5 	5 	3 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,IE	31 	23 	22 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,IS	: 	: 	30 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,IT	8 b	: 	12 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,LT	6 	8 	5 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,LU	11 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,LV	3 	3 	: c
PC_ENT_IACC,10_C10_33,E_CC_PFIL,MK	2 	: 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,MT	12 	: 	7 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,NL	14 	: 	11 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,NO	22 	20 	16 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,PL	4 	3 	3 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,PT	6 	: 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,RO	4 	2 	2 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,RS	: 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,SE	28 	: 	22 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,SI	10 	8 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,SK	6 	7 	4 
PC_ENT_IACC,10_C10_33,E_CC_PFIL,UK	21 	: 	12 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,AT	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,BE	1 	2 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,BG	: u	: c	: c
PC_ENT_IACC,10_C10_33,E_CC_PNONE,CY	0 	: 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,CZ	0 	: 	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,DE	1 	: 	: u
PC_ENT_IACC,10_C10_33,E_CC_PNONE,DK	1 	1 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,EA	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,EE	0 	: 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,EL	0 	0 	: u
PC_ENT_IACC,10_C10_33,E_CC_PNONE,ES	0 n	1 	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,EU15	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,EU27	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,EU28	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,FI	2 	3 	4 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,FR	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,HR	0 n	0 	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,HU	1 	0 n	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,IE	1 	1 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,IS	: 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,IT	0 bn	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,LT	0 	0 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,LU	0 n	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,LV	0 	0 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,MK	0 n	: 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,MT	0 	: 	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,NL	2 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,NO	2 	3 	3 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,PL	0 n	0 n	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,PT	0 n	: 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,RO	0 	0 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,RS	: 	: 	0 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,SE	4 	: 	4 
PC_ENT_IACC,10_C10_33,E_CC_PNONE,SI	: c	: c	: c
PC_ENT_IACC,10_C10_33,E_CC_PNONE,SK	0 n	0 n	0 n
PC_ENT_IACC,10_C10_33,E_CC_PNONE,UK	1 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,AT	4 	: 	3 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,BE	10 	12 	: u
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,BG	: u	: u	: u
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,CY	2 	2 	3 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,CZ	6 	: 	5 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,DE	: u	: 	: u
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,DK	19 	14 	11 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,EA	6 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,EE	10 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,EL	4 	3 	: u
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,ES	6 	3 	3 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,EU15	7 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,EU27	6 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,EU28	6 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,FI	28 	19 	12 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,FR	4 	: 	2 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,HR	9 	10 	12 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,HU	4 	4 	2 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,IE	18 	17 	11 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,IS	: 	: 	20 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,IT	6 b	: 	15 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,LT	4 	6 	3 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,LU	7 	: 	7 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,LV	3 	3 	2 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,MK	3 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,MT	9 	: 	5 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,NL	11 	: 	7 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,NO	18 	13 	8 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,PL	3 	2 	2 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,PT	5 	: 	3 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,RO	3 	2 	2 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,RS	: 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,SE	17 	: 	9 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,SI	11 	5 	4 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,SK	7 	8 	7 
PC_ENT_IACC,10_C10_33,E_CC_PSOFT,UK	13 	: 	5 
PC_ENT_IACC,10_C10_33,E_CC_SS,AT	11 	: 	8 
PC_ENT_IACC,10_C10_33,E_CC_SS,BE	14 	: u	13 
PC_ENT_IACC,10_C10_33,E_CC_SS,BG	3 	: u	4 
PC_ENT_IACC,10_C10_33,E_CC_SS,CY	5 	4 	4 
PC_ENT_IACC,10_C10_33,E_CC_SS,CZ	11 	: 	11 
PC_ENT_IACC,10_C10_33,E_CC_SS,DE	: u	: 	: u
PC_ENT_IACC,10_C10_33,E_CC_SS,DK	25 	22 	22 
PC_ENT_IACC,10_C10_33,E_CC_SS,EA	12 	: 	13 
PC_ENT_IACC,10_C10_33,E_CC_SS,EE	14 	: 	10 
PC_ENT_IACC,10_C10_33,E_CC_SS,EL	8 	4 	: u
PC_ENT_IACC,10_C10_33,E_CC_SS,ES	12 	7 	6 
PC_ENT_IACC,10_C10_33,E_CC_SS,EU15	14 	: 	14 
PC_ENT_IACC,10_C10_33,E_CC_SS,EU27	13 	: 	12 
PC_ENT_IACC,10_C10_33,E_CC_SS,EU28	13 	: 	12 
PC_ENT_IACC,10_C10_33,E_CC_SS,FI	50 	38 	37 
PC_ENT_IACC,10_C10_33,E_CC_SS,FR	10 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_SS,HR	11 	9 	8 
PC_ENT_IACC,10_C10_33,E_CC_SS,HU	7 	7 	4 
PC_ENT_IACC,10_C10_33,E_CC_SS,IE	: u	: 	16 
PC_ENT_IACC,10_C10_33,E_CC_SS,IS	: 	: 	17 
PC_ENT_IACC,10_C10_33,E_CC_SS,IT	15 b	: 	28 
PC_ENT_IACC,10_C10_33,E_CC_SS,LT	12 	: 	10 
PC_ENT_IACC,10_C10_33,E_CC_SS,LU	8 	: 	9 
PC_ENT_IACC,10_C10_33,E_CC_SS,LV	5 	5 	3 
PC_ENT_IACC,10_C10_33,E_CC_SS,MK	2 	: 	3 
PC_ENT_IACC,10_C10_33,E_CC_SS,MT	20 	: 	6 
PC_ENT_IACC,10_C10_33,E_CC_SS,NL	20 	: 	13 
PC_ENT_IACC,10_C10_33,E_CC_SS,NO	22 	18 	15 
PC_ENT_IACC,10_C10_33,E_CC_SS,PL	6 	6 	4 
PC_ENT_IACC,10_C10_33,E_CC_SS,PT	10 	: 	7 
PC_ENT_IACC,10_C10_33,E_CC_SS,RO	6 	7 	2 
PC_ENT_IACC,10_C10_33,E_CC_SS,RS	: 	: 	1 
PC_ENT_IACC,10_C10_33,E_CC_SS,SE	23 	: 	19 
PC_ENT_IACC,10_C10_33,E_CC_SS,SI	14 	12 	8 
PC_ENT_IACC,10_C10_33,E_CC_SS,SK	12 	12 	8 
PC_ENT_IACC,10_C10_33,E_CC_SS,UK	26 	: 	14 
PC_ENT_IACC,10_C10_S951_XK,E_CC,AT	17 	: 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC,BE	29 	25 	22 
PC_ENT_IACC,10_C10_S951_XK,E_CC,BG	7 	6 	8 
PC_ENT_IACC,10_C10_S951_XK,E_CC,CY	16 	14 	11 
PC_ENT_IACC,10_C10_S951_XK,E_CC,CZ	18 	: 	15 
PC_ENT_IACC,10_C10_S951_XK,E_CC,DE	17 	: 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC,DK	42 	37 	38 
PC_ENT_IACC,10_C10_S951_XK,E_CC,EA	20 	: 	20 
PC_ENT_IACC,10_C10_S951_XK,E_CC,EE	24 	: 	15 
PC_ENT_IACC,10_C10_S951_XK,E_CC,EL	11 	11 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC,ES	19 	15 	14 
PC_ENT_IACC,10_C10_S951_XK,E_CC,EU15	24 	: 	22 
PC_ENT_IACC,10_C10_S951_XK,E_CC,EU27	22 	: 	19 
PC_ENT_IACC,10_C10_S951_XK,E_CC,EU28	22 	: 	19 
PC_ENT_IACC,10_C10_S951_XK,E_CC,FI	57 	53 	51 
PC_ENT_IACC,10_C10_S951_XK,E_CC,FR	17 	: 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC,HR	25 	25 	23 
PC_ENT_IACC,10_C10_S951_XK,E_CC,HU	13 	12 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC,IE	36 	36 	28 
PC_ENT_IACC,10_C10_S951_XK,E_CC,IS	: 	: 	43 
PC_ENT_IACC,10_C10_S951_XK,E_CC,IT	22 b	: 	41 
PC_ENT_IACC,10_C10_S951_XK,E_CC,LT	17 	16 	13 
PC_ENT_IACC,10_C10_S951_XK,E_CC,LU	19 	: 	13 
PC_ENT_IACC,10_C10_S951_XK,E_CC,LV	9 	9 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC,MK	7 	: 	13 
PC_ENT_IACC,10_C10_S951_XK,E_CC,MT	29 	25 	18 
PC_ENT_IACC,10_C10_S951_XK,E_CC,NL	35 	: 	28 
PC_ENT_IACC,10_C10_S951_XK,E_CC,NO	41 	38 	30 
PC_ENT_IACC,10_C10_S951_XK,E_CC,PL	9 	8 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC,PT	18 	: 	13 
PC_ENT_IACC,10_C10_S951_XK,E_CC,RO	9 	9 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC,RS	: 	: 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC,SE	49 	: 	40 
PC_ENT_IACC,10_C10_S951_XK,E_CC,SI	22 	18 	16 
PC_ENT_IACC,10_C10_S951_XK,E_CC,SK	18 	21 	20 
PC_ENT_IACC,10_C10_S951_XK,E_CC,TR	11 	: 	: 
PC_ENT_IACC,10_C10_S951_XK,E_CC,UK	36 	: 	25 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,AT	83 	: 	88 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,BE	71 	75 	78 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,BG	93 	94 	92 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,CY	84 	86 	89 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,CZ	82 	: 	85 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,DE	76 	: 	88 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,DK	58 	63 	62 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,EA	78 	: 	80 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,EE	76 	: 	85 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,EL	89 	89 	91 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,ES	81 	85 	86 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,EU15	74 	: 	78 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,EU27	77 	: 	81 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,EU28	77 	: 	81 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,FI	43 	46 	49 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,FR	83 	: 	88 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,HR	75 	75 	77 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,HU	87 	88 	91 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,IE	62 	64 	70 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,IS	: 	: 	56 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,IT	78 b	: 	59 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,LT	83 	84 	87 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,LU	81 	: 	87 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,LV	91 	91 	94 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,MK	93 	: 	87 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,MT	71 	75 	82 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,NL	65 	: 	72 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,NO	59 	62 	70 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,PL	91 	92 	94 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,PT	82 	: 	87 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,RO	90 	91 	94 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,RS	: 	: 	96 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,SE	51 	: 	59 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,SI	78 	82 	84 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,SK	82 	79 	80 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,TR	89 	: 	: 
PC_ENT_IACC,10_C10_S951_XK,E_CCX,UK	64 	: 	75 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,AT	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,BE	: 	4 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,BG	: 	1 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,CY	: 	1 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,CZ	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,DE	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,DK	: 	6 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,EA	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,EE	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,EL	: 	2 	: u
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,ES	: 	3 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,EU15	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,EU27	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,EU28	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,FI	: 	10 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,FR	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,HR	: 	3 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,HU	: 	1 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,IE	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,IS	: 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,IT	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,LT	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,LU	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,LV	: 	1 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,MK	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,MT	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,NL	: 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,NO	: 	6 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,PL	: 	2 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,PT	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,RO	: 	1 	0 n
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,RS	: 	: 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,SE	: 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,SI	: 	2 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,SK	: 	2 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_BS,UK	: 	: 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,AT	7 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,BE	15 	12 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,BG	4 	2 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,CY	6 	5 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,CZ	7 	: 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,DE	7 	: 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,DK	17 	14 	15 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,EA	9 	: 	8 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,EE	9 	: 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,EL	4 	3 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,ES	9 	8 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,EU15	10 	: 	8 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,EU27	9 	: 	7 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,EU28	9 	: 	7 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,FI	15 	14 	14 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,FR	10 	: 	7 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,HR	14 	11 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,HU	6 	6 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,IE	: u	: 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,IS	: 	: 	18 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,IT	8 b	: 	15 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,LT	7 	: 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,LU	9 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,LV	4 	4 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,MK	2 	: 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,MT	12 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,NL	16 	: 	11 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,NO	13 	13 	10 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,PL	4 	3 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,PT	6 	: 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,RO	2 	2 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,RS	: 	: 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,SE	16 	: 	13 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,SI	8 	6 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,SK	6 	7 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_DS,UK	12 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,AT	8 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,BE	19 	14 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,BG	3 	3 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,CY	7 	6 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,CZ	9 	: 	8 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,DE	8 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,DK	26 	23 	25 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,EA	10 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,EE	16 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,EL	4 	6 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,ES	9 	7 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,EU15	12 	: 	10 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,EU27	11 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,EU28	11 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,FI	34 	30 	27 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,FR	8 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,HR	14 	14 	14 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,HU	7 	6 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,IE	20 	17 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,IS	: 	: 	31 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,IT	7 b	: 	17 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,LT	10 	10 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,LU	9 	: 	4 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,LV	4 	4 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,MK	4 	: 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,MT	11 	: 	6 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,NL	23 	: 	17 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,NO	28 	23 	18 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,PL	4 	3 	3 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,PT	10 	: 	7 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,RO	5 	5 	2 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,RS	: 	: 	1 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,SE	28 	: 	23 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,SI	12 	10 	9 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,SK	10 	12 	12 
PC_ENT_IACC,10_C10_S951_XK,E_CC_HI,UK	20 	: 	11 
PC_ENT_IACC,10_C10_S951_XK,E_CC_LO,AT	6 	: 	5 
PC_ENT_IACC,10_C10_S951_XK,E_CC_LO,BE	8 	6 	6 
